"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qual_expln","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit","event_id"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","aluminum","TOTAL",363,"ug/l","N","","R","lab error","",2.3,NA,10,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","arsenic","TOTAL",0.87,"ug/l","J","","J","estimated value due to lab error","",0.32,NA,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","copper","TOTAL",1.3,"ug/l","0","","A","","",0.66,NA,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","lead","TOTAL",0.77,"ug/l","J","","J","estimated value due to lab error","",0.57,NA,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","calcium","TOTAL",85600,"ug/l","0","","A","","",110,NA,1000,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","nickel","TOTAL",1.6,"ug/l","0","","A","","",0.26,NA,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","iron","TOTAL",670,"ug/l","0","","A","","",13,NA,100,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","zinc","TOTAL",37.5,"ug/l","N","","R","lab error","",2.5,NA,5,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-BLAK_T16-0.8","2019-07-23","04-BLAK_T16-0.8-07232019-W","field","WS","N","N","","magnesium","TOTAL",31800,"ug/l","0","","A","","",68,NA,1000,"ug/l","04-BLAK_T16-0.8_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",87.2,"mg/l","0","","A","","",1.8,NA,2,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.055,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","chloride (as cl)","TOTAL",39.7,"mg/l","0","","A","","",0.5,NA,2,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",95.5,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.062,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.0622,"mg/l","0","","R","Accuracy error","",0.0015,NA,0.002,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrogen","TOTAL",0.76,"mg/l","0","","A","","",NA,0.1,0.1,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.69,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0645,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","turbidity","TOTAL",10.2,"ntu","0","","A","","",0.06,NA,0.1,"ntu","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","aluminum","TOTAL",58.8,"ug/l","0","","A","","",2.3,NA,10,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","arsenic","TOTAL",1.9,"ug/l","0","","A","","",0.32,NA,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","copper","TOTAL",1.2,"ug/l","0","","A","","",0.66,NA,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","calcium","TOTAL",28100,"ug/l","0","","A","","",110,NA,1000,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","nickel","TOTAL",0.72,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","iron","TOTAL",1310,"ug/l","0","","A","","",13,NA,100,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","zinc","TOTAL",2.6,"ug/l","J","","J","estimated value due to lab error","",2.5,NA,5,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-MCMI_S-5.0","2019-07-23","04-MCMI_S-5.0-07232019-W","field","WS","N","N","","magnesium","TOTAL",6120,"ug/l","0","","A","","",68,NA,1000,"ug/l","04-MCMI_S-5.0_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",125,"mg/l","0","","A","","",1.8,NA,2,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.058,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","chloride (as cl)","TOTAL",40,"mg/l","0","","A","","",0.5,NA,2,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",139,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.136,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.136,"mg/l","0","","R","Accuracy error","",0.0015,NA,0.002,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrogen","TOTAL",0.7,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.56,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0749,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","turbidity","TOTAL",10.2,"ntu","0","","A","","",0.06,NA,0.1,"ntu","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","aluminum","TOTAL",66,"ug/l","0","","A","","",2.3,NA,10,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","arsenic","TOTAL",1.2,"ug/l","0","","A","","",0.32,NA,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","copper","TOTAL",0.96,"ug/l","J","","J","estimated value due to lab error","",0.66,NA,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","calcium","TOTAL",39200,"ug/l","0","","A","","",110,NA,1000,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","nickel","TOTAL",1,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","iron","TOTAL",1210,"ug/l","0","","A","","",13,NA,100,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",2.5,2.5,5,"ug/l","04-WCONI-0.6_2019-07-23"
"04-WCONI-0.6","2019-07-23","04-WCONI-0.6-07232019-W","field","WS","N","N","","magnesium","TOTAL",9950,"ug/l","0","","A","","",68,NA,1000,"ug/l","04-WCONI-0.6_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",260,"mg/l","0","","A","","",1.8,NA,2,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.041,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","chloride (as cl)","TOTAL",112,"mg/l","0","","A","","",0.9,NA,4,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",237,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.542,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.542,"mg/l","0","","R","Accuracy error","",0.0015,NA,0.002,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrogen","TOTAL",1.48,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.94,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.122,"mg/l","0","","A","","",0.018,NA,0.025,"mg/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","turbidity","TOTAL",28.2,"ntu","0","","J","estimated value due to Equipment Blank error","",0.06,NA,0.1,"ntu","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","aluminum","TOTAL",724,"ug/l","0","","A","","",2.3,NA,10,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","arsenic","TOTAL",1.1,"ug/l","0","","A","","",0.32,NA,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","copper","TOTAL",6.2,"ug/l","0","","A","","",0.66,NA,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","lead","TOTAL",1.7,"ug/l","0","","A","","",0.57,NA,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","calcium","TOTAL",69900,"ug/l","0","","A","","",110,NA,1000,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","nickel","TOTAL",3.3,"ug/l","0","","A","","",0.26,NA,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","iron","TOTAL",1240,"ug/l","0","","A","","",13,NA,100,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","zinc","TOTAL",28.5,"ug/l","0","","A","","",2.5,NA,5,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-JCOX_S-3.7","2019-07-23","04-JCOX_S-3.7-07232019-W","field","WS","N","N","","magnesium","TOTAL",15200,"ug/l","0","","A","","",68,NA,1000,"ug/l","04-JCOX_S-3.7_2019-07-23"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",41.6,"mg/l","0","","A","","",1.8,NA,2,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.003,0.003,0.01,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","chloride (as cl)","TOTAL",5.7,"mg/l","0","","A","","",0.5,NA,2,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","chlorophyll a","TOTAL",1.29,"ug/l","0","","A","","",NA,NA,0.04,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",45.5,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.016,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.0161,"mg/l","0","","T","","",0.0015,NA,0.002,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","","U","Analyte was analyzed for but not detected","",0.007,0.007,0.01,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrogen","TOTAL",0.51,"mg/l","0","","A","","",NA,0.1,0.1,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.49,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0456,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","turbidity","TOTAL",4.6,"ntu","0","","A","","",0.06,NA,0.1,"ntu","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","aluminum","TOTAL",90.3,"ug/l","N","","R","lab error","",2.3,NA,10,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","arsenic","TOTAL",2.3,"ug/l","0","","A","","",0.32,NA,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.66,0.66,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.57,0.57,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","calcium","TOTAL",13400,"ug/l","0","","A","","",110,NA,1000,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","nickel","TOTAL",0.62,"ug/l","J","","J","estimated value due to lab error","",0.26,NA,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.15,0.15,1,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","iron","TOTAL",1270,"ug/l","0","","A","","",13,NA,100,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","UN","","R","lab error ; Accuracy error","",2.5,2.5,5,"ug/l","04-BLCE-5.2_2019-07-24"
"04-BLCE-5.2","2019-07-24","04-BLCE-5.2-07242019-W","field","WS","N","N","","magnesium","TOTAL",2930,"ug/l","0","","A","","",68,NA,1000,"ug/l","04-BLCE-5.2_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",176,"mg/l","0","","A","","",1.8,NA,2,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.186,"mg/l","0","","A","","",0.003,NA,0.01,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","chloride (as cl)","TOTAL",44.1,"mg/l","0","","A","","",0.5,NA,2,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","chlorophyll a","TOTAL",2.7,"ug/l","0","","A","","",NA,NA,0.22,"ug/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","hardness (as caco3)","TOTAL",217,"mg/l","0","","A","","",NA,NA,6.62,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",1.32,"mg/l","0","","A","","",NA,NA,0.01,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",1.38,"mg/l","0","","A","","",0.0015,NA,0.002,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrogen, nitrite","TOTAL",0.053,"mg/l","0","","A","","",0.007,NA,0.01,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrogen","TOTAL",2.16,"mg/l","0","","A","","",NA,NA,0.1,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","nitrogen, kjeldahl, total","TOTAL",0.78,"mg/l","0","","A","","",0.1,NA,0.1,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.085,"mg/l","0","","A","","",0.0036,NA,0.005,"mg/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","turbidity","TOTAL",43.7,"ntu","0","","A","","",0.06,NA,0.1,"ntu","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","aluminum","TOTAL",777,"ug/l","0","","A","","",2.3,NA,10,"ug/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","arsenic","TOTAL",3,"ug/l","0","","A","","",0.32,NA,1,"ug/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","","U","Analyte was analyzed for but not detected","",0.38,0.38,1,"ug/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","copper","TOTAL",3.7,"ug/l","0","","A","","",0.66,NA,1,"ug/l","04-WDIT-0.1_2019-07-24"
"04-WDIT-0.1","2019-07-24","04-WDIT-0.1-07242019-W","field","WS","N","N","","lead","TOTAL",1.3,"ug/l","0","","A","","",0.57,NA,1,"ug/l","04-WDIT-0.1_2019-07-24"
